campaign_id,audience,impressions,ad_type,date,spend,actions
e98412dd-5506-40fc-9f46-34f8e03e5c12,OK_black_33-38,3757,video,2017-06-19,89,"[{""F"": 24, ""action"": ""views""}, {""H"": 85, ""action"": ""conversions""}, {""E"": 8, ""action"": ""junk""}, {""J"": 26, ""action"": ""noise""}, {""D"": 42, ""action"": ""clicks""}]"
e98412dd-5506-40fc-9f46-34f8e03e5c12,OK_black_33-38,3757,photo,2017-06-17,586,"[{""D"": 15, ""action"": ""junk""}, {""J"": 39, ""action"": ""conversions""}, {""G"": 15, ""action"": ""noise""}]"
e9983244-371e-4a2b-8fca-410ceaafbe7c,MS_white_51-56,10062,video,2017-06-20,69,"[{""B"": 81, ""action"": ""views""}, {""A"": 31, ""action"": ""junk""}, {""F"": 29, ""action"": ""conversions""}, {""A"": 79, ""action"": ""views""}]"
e99dfaf3-1d85-448d-a2be-c38cbfc305be,SD_white_30-35,4923,video,2017-06-15,147,"[{""E"": 82, ""action"": ""conversions""}, {""B"": 56, ""action"": ""clicks""}, {""C"": 75, ""action"": ""clicks""}, {""K"": 13, ""action"": ""views""}]"
e9a1000e-66de-4714-a48c-49ee873eef0b,MO_blue_60-65,17780,video,2017-06-19,206,"[{""B"": 17, ""action"": ""views""}]"
e9a2139a-8f83-4cb9-b41c-ecf607fab022,AL_green_48-53,24387,photo,2017-06-22,971,"[{""J"": 95, ""action"": ""conversions""}, {""H"": 91, ""action"": ""junk""}, {""D"": 70, ""action"": ""clicks""}, {""D"": 55, ""action"": ""conversions""}]"
e9a2139a-8f83-4cb9-b41c-ecf607fab022,AL_green_48-53,24387,photo,2017-06-21,739,"[{""F"": 75, ""action"": ""conversions""}, {""J"": 1, ""action"": ""noise""}]"
e9a2139a-8f83-4cb9-b41c-ecf607fab022,AL_green_48-53,24387,video,2017-06-21,160,"[{""H"": 8, ""action"": ""views""}]"
e9ab9138-f566-4923-8460-18d1e9937de5,HI_orange_57-62,2203,photo,2017-06-23,804,"[{""E"": 42, ""action"": ""clicks""}]"
e9ab9138-f566-4923-8460-18d1e9937de5,HI_orange_57-62,2203,video,2017-06-19,493,"[{""K"": 30, ""action"": ""junk""}, {""B"": 41, ""action"": ""conversions""}]"
e9d39fc9-839e-4307-9362-c1ea453bb958,FL_black_60-65,21771,photo,2017-06-17,25,"[{""F"": 79, ""action"": ""junk""}, {""G"": 97, ""action"": ""conversions""}]"
e9d39fc9-839e-4307-9362-c1ea453bb958,FL_black_60-65,21771,photo,2017-06-19,0,"[{""A"": 86, ""action"": ""noise""}, {""C"": 10, ""action"": ""noise""}]"
e9d39fc9-839e-4307-9362-c1ea453bb958,FL_black_60-65,21771,photo,2017-06-14,674,"[{""A"": 54, ""action"": ""noise""}, {""G"": 97, ""action"": ""views""}, {""K"": 12, ""action"": ""junk""}]"
e9d39fc9-839e-4307-9362-c1ea453bb958,FL_black_60-65,21771,photo,2017-06-21,91,"[{""G"": 7, ""action"": ""noise""}, {""C"": 39, ""action"": ""clicks""}]"
e9d8575c-a5df-4355-affe-6eb2c7235451,NY_blue_27-32,4323,video,2017-06-22,648,"[{""E"": 60, ""action"": ""conversions""}, {""C"": 18, ""action"": ""views""}, {""E"": 23, ""action"": ""junk""}]"
e9d8575c-a5df-4355-affe-6eb2c7235451,NY_blue_27-32,4323,video,2017-06-16,297,"[{""G"": 74, ""action"": ""noise""}, {""J"": 98, ""action"": ""views""}]"
e9d8575c-a5df-4355-affe-6eb2c7235451,NY_blue_27-32,4323,video,2017-06-20,675,"[{""F"": 71, ""action"": ""noise""}, {""F"": 56, ""action"": ""views""}]"
e9d8f698-2ed8-4e50-a1cb-20fe4e134c07,IN_pink_54-59,6118,video,2017-06-16,778,"[{""H"": 32, ""action"": ""views""}, {""F"": 94, ""action"": ""clicks""}]"
e9d8f698-2ed8-4e50-a1cb-20fe4e134c07,IN_pink_54-59,6118,photo,2017-06-22,923,"[{""A"": 51, ""action"": ""junk""}, {""A"": 56, ""action"": ""junk""}, {""J"": 80, ""action"": ""conversions""}, {""D"": 70, ""action"": ""noise""}]"
e9e2d899-45dd-4334-9613-6e874cd37b4f,WY_green_60-65,2743,photo,2017-06-20,654,"[{""H"": 62, ""action"": ""conversions""}, {""D"": 37, ""action"": ""views""}, {""K"": 87, ""action"": ""conversions""}, {""H"": 38, ""action"": ""conversions""}]"
e9ff26e1-3d16-4763-8cf1-c5824e8c6cb7,LA_orange_48-53,13413,photo,2017-06-18,13,"[{""H"": 17, ""action"": ""views""}, {""H"": 91, ""action"": ""conversions""}, {""C"": 67, ""action"": ""clicks""}, {""D"": 16, ""action"": ""clicks""}]"
ea2c1ff0-7ead-426c-9e40-a1423629a8fc,NH_brown_51-56,22110,photo,2017-06-18,210,"[{""H"": 12, ""action"": ""views""}, {""E"": 43, ""action"": ""noise""}]"
ea2c1ff0-7ead-426c-9e40-a1423629a8fc,NH_brown_51-56,22110,video,2017-06-17,350,"[{""D"": 78, ""action"": ""views""}]"
ea2fba65-b132-454d-b12c-9c5fda3e4070,AZ_red_63-68,6797,video,2017-06-15,501,"[{""D"": 29, ""action"": ""conversions""}]"
ea2fba65-b132-454d-b12c-9c5fda3e4070,AZ_red_63-68,6797,photo,2017-06-19,265,"[{""C"": 44, ""action"": ""noise""}, {""K"": 0, ""action"": ""clicks""}, {""E"": 89, ""action"": ""conversions""}, {""A"": 32, ""action"": ""clicks""}]"
ea4fef20-fd4b-4940-9a91-400ed94a3206,KS_pink_30-35,2693,photo,2017-06-15,341,"[{""E"": 24, ""action"": ""clicks""}, {""F"": 39, ""action"": ""clicks""}, {""J"": 45, ""action"": ""noise""}]"
ea4fef20-fd4b-4940-9a91-400ed94a3206,KS_pink_30-35,2693,photo,2017-06-17,406,"[{""E"": 29, ""action"": ""views""}]"
ea4fef20-fd4b-4940-9a91-400ed94a3206,KS_pink_30-35,2693,video,2017-06-16,440,"[{""A"": 22, ""action"": ""noise""}]"
ea6256a7-6f3e-4b02-9b10-220799b26259,CT_white_33-38,4806,photo,2017-06-20,547,"[{""C"": 46, ""action"": ""clicks""}, {""D"": 65, ""action"": ""clicks""}]"
ea6256a7-6f3e-4b02-9b10-220799b26259,CT_white_33-38,4806,video,2017-06-16,492,"[{""D"": 61, ""action"": ""views""}, {""B"": 78, ""action"": ""noise""}, {""J"": 55, ""action"": ""views""}]"
ea6256a7-6f3e-4b02-9b10-220799b26259,CT_white_33-38,4806,video,2017-06-21,167,"[{""C"": 75, ""action"": ""junk""}, {""J"": 95, ""action"": ""conversions""}, {""E"": 45, ""action"": ""conversions""}, {""K"": 80, ""action"": ""junk""}, {""A"": 70, ""action"": ""junk""}]"
ea6ed6b9-fcc3-4259-94d8-55214f49dc7f,CA_green_30-35,8036,photo,2017-06-18,625,"[{""F"": 69, ""action"": ""conversions""}]"
ea73d24c-7214-4d0b-bbe5-27644d647164,CT_white_63-68,9195,video,2017-06-21,86,"[{""G"": 4, ""action"": ""noise""}, {""E"": 43, ""action"": ""junk""}]"
ea73d24c-7214-4d0b-bbe5-27644d647164,CT_white_63-68,9195,video,2017-06-23,495,"[{""B"": 5, ""action"": ""clicks""}, {""C"": 85, ""action"": ""views""}]"
ea8e551b-640b-4bc8-8c6f-2038e7939647,SC_green_27-32,9697,photo,2017-06-17,824,"[{""E"": 41, ""action"": ""noise""}, {""J"": 26, ""action"": ""views""}, {""E"": 84, ""action"": ""views""}]"
ea8e551b-640b-4bc8-8c6f-2038e7939647,SC_green_27-32,9697,video,2017-06-17,42,"[{""C"": 0, ""action"": ""clicks""}, {""K"": 20, ""action"": ""noise""}, {""K"": 59, ""action"": ""junk""}]"
ea985ee5-b62b-478e-a3da-b7f568d58047,MN_brown_30-35,16066,video,2017-06-18,633,"[{""D"": 20, ""action"": ""clicks""}, {""K"": 70, ""action"": ""noise""}, {""C"": 21, ""action"": ""views""}, {""H"": 6, ""action"": ""views""}, {""J"": 5, ""action"": ""junk""}]"
ea985ee5-b62b-478e-a3da-b7f568d58047,MN_brown_30-35,16066,video,2017-06-19,253,"[{""C"": 60, ""action"": ""views""}, {""C"": 32, ""action"": ""clicks""}]"
eaa76e0d-823e-47b3-806a-1e6254d6e672,FL_red_42-47,7671,photo,2017-06-19,967,"[{""E"": 81, ""action"": ""views""}, {""F"": 16, ""action"": ""views""}]"
eaa76e0d-823e-47b3-806a-1e6254d6e672,FL_red_42-47,7671,video,2017-06-17,167,"[{""A"": 2, ""action"": ""clicks""}, {""E"": 62, ""action"": ""clicks""}, {""J"": 18, ""action"": ""clicks""}, {""K"": 59, ""action"": ""clicks""}, {""H"": 94, ""action"": ""junk""}]"
eaa7a78b-79da-4963-9704-93190754730d,IN_pink_51-56,9961,video,2017-06-21,93,"[{""B"": 44, ""action"": ""junk""}, {""H"": 63, ""action"": ""noise""}]"
eaa7a78b-79da-4963-9704-93190754730d,IN_pink_51-56,9961,photo,2017-06-19,813,"[{""G"": 13, ""action"": ""junk""}, {""H"": 85, ""action"": ""views""}]"
eaa9912f-6ff8-405f-aa13-0c61fc10b43a,GA_brown_60-65,9149,video,2017-06-15,920,"[{""G"": 5, ""action"": ""conversions""}, {""B"": 13, ""action"": ""views""}, {""A"": 64, ""action"": ""conversions""}]"
eaaa35dd-5fd2-4616-81a1-f2f5830a7955,GA_black_63-68,684,video,2017-06-21,773,"[{""K"": 21, ""action"": ""junk""}, {""J"": 9, ""action"": ""conversions""}, {""B"": 52, ""action"": ""clicks""}, {""B"": 88, ""action"": ""conversions""}, {""H"": 13, ""action"": ""noise""}]"
eaaa35dd-5fd2-4616-81a1-f2f5830a7955,GA_black_63-68,684,photo,2017-06-20,942,"[{""E"": 92, ""action"": ""noise""}, {""K"": 96, ""action"": ""clicks""}, {""K"": 55, ""action"": ""junk""}, {""D"": 78, ""action"": ""views""}, {""C"": 98, ""action"": ""clicks""}]"
eaaa35dd-5fd2-4616-81a1-f2f5830a7955,GA_black_63-68,684,photo,2017-06-22,372,"[{""D"": 36, ""action"": ""views""}, {""D"": 98, ""action"": ""junk""}, {""K"": 93, ""action"": ""conversions""}, {""F"": 94, ""action"": ""clicks""}, {""G"": 89, ""action"": ""junk""}]"
eaaa35dd-5fd2-4616-81a1-f2f5830a7955,GA_black_63-68,684,video,2017-06-23,683,"[{""D"": 22, ""action"": ""noise""}, {""C"": 26, ""action"": ""clicks""}, {""G"": 63, ""action"": ""clicks""}, {""F"": 47, ""action"": ""junk""}, {""H"": 77, ""action"": ""junk""}]"
eab16c06-1cf2-427b-a945-33e18c086d17,IL_blue_60-65,6519,video,2017-06-21,173,"[{""J"": 11, ""action"": ""noise""}]"
eac33771-c05b-44e6-87e1-77ab15825234,GA_blue_33-38,13683,video,2017-06-21,689,"[{""F"": 7, ""action"": ""clicks""}, {""D"": 28, ""action"": ""conversions""}, {""D"": 55, ""action"": ""conversions""}]"
eae394e0-34bd-4c05-96f0-4802d1c214af,GA_purple_51-56,10604,photo,2017-06-15,332,"[{""K"": 31, ""action"": ""clicks""}, {""K"": 13, ""action"": ""clicks""}]"
eae394e0-34bd-4c05-96f0-4802d1c214af,GA_purple_51-56,10604,photo,2017-06-20,538,"[{""C"": 36, ""action"": ""noise""}, {""D"": 9, ""action"": ""noise""}]"
eae7b3c5-cb88-4375-a1bf-0ca445c4f430,VT_white_27-32,6646,photo,2017-06-20,229,"[{""G"": 30, ""action"": ""noise""}, {""A"": 46, ""action"": ""conversions""}, {""D"": 79, ""action"": ""views""}, {""D"": 99, ""action"": ""noise""}, {""C"": 57, ""action"": ""conversions""}]"
eae7b3c5-cb88-4375-a1bf-0ca445c4f430,VT_white_27-32,6646,photo,2017-06-14,708,"[{""H"": 33, ""action"": ""conversions""}]"
eae7b3c5-cb88-4375-a1bf-0ca445c4f430,VT_white_27-32,6646,video,2017-06-19,93,"[{""C"": 34, ""action"": ""clicks""}]"
eae7b3c5-cb88-4375-a1bf-0ca445c4f430,VT_white_27-32,6646,video,2017-06-20,670,"[{""B"": 26, ""action"": ""noise""}, {""H"": 81, ""action"": ""clicks""}, {""H"": 59, ""action"": ""views""}]"
eafea0ba-9e5d-4c1d-9f17-ace952537a8c,IL_blue_27-32,1946,photo,2017-06-14,755,"[{""F"": 73, ""action"": ""clicks""}, {""H"": 53, ""action"": ""clicks""}, {""J"": 56, ""action"": ""clicks""}, {""G"": 25, ""action"": ""conversions""}]"
eafea0ba-9e5d-4c1d-9f17-ace952537a8c,IL_blue_27-32,1946,video,2017-06-16,280,"[{""J"": 48, ""action"": ""clicks""}, {""J"": 37, ""action"": ""clicks""}]"
eb090776-d11b-415b-875a-6af1128362c2,AL_pink_21-26,2232,photo,2017-06-16,927,"[{""J"": 68, ""action"": ""junk""}, {""F"": 44, ""action"": ""conversions""}, {""A"": 49, ""action"": ""junk""}]"
eb1cae4b-65ed-452f-b424-5f41c97ae429,WV_purple_33-38,9082,photo,2017-06-14,811,"[{""A"": 85, ""action"": ""junk""}, {""G"": 45, ""action"": ""conversions""}]"
eb4d0eac-cda2-4dd1-a9db-254067a1923a,AZ_blue_27-32,1224,video,2017-06-18,254,"[{""A"": 65, ""action"": ""junk""}]"
eb4e005e-d3ef-4763-a4bf-9370aa0d82f1,AL_orange_33-38,7116,photo,2017-06-20,47,"[{""D"": 4, ""action"": ""views""}]"
eb4e005e-d3ef-4763-a4bf-9370aa0d82f1,AL_orange_33-38,7116,photo,2017-06-22,768,"[{""F"": 88, ""action"": ""conversions""}, {""F"": 82, ""action"": ""views""}, {""C"": 19, ""action"": ""noise""}, {""C"": 75, ""action"": ""conversions""}]"
eb4e005e-d3ef-4763-a4bf-9370aa0d82f1,AL_orange_33-38,7116,photo,2017-06-23,751,"[{""C"": 26, ""action"": ""conversions""}, {""B"": 33, ""action"": ""views""}, {""K"": 40, ""action"": ""views""}]"
eb62b0d1-4f0e-4c68-80ae-5917be54d29c,SD_green_60-65,16876,video,2017-06-22,494,"[{""C"": 53, ""action"": ""noise""}, {""C"": 58, ""action"": ""views""}, {""C"": 88, ""action"": ""clicks""}, {""H"": 79, ""action"": ""junk""}]"
eb62b0d1-4f0e-4c68-80ae-5917be54d29c,SD_green_60-65,16876,photo,2017-06-20,27,"[{""C"": 31, ""action"": ""clicks""}]"
eb689fbd-bd84-4603-a52d-dcab175185d3,TN_white_48-53,14110,photo,2017-06-22,476,"[{""F"": 96, ""action"": ""noise""}]"
eb689fbd-bd84-4603-a52d-dcab175185d3,TN_white_48-53,14110,photo,2017-06-14,180,"[{""H"": 95, ""action"": ""clicks""}, {""C"": 20, ""action"": ""junk""}, {""B"": 98, ""action"": ""views""}, {""F"": 65, ""action"": ""noise""}]"
eb7bb4a5-37f7-4482-9290-3139fc66d2a3,UT_red_57-62,8892,video,2017-06-23,233,"[{""A"": 13, ""action"": ""noise""}, {""E"": 5, ""action"": ""noise""}, {""K"": 80, ""action"": ""clicks""}]"
eb7bb4a5-37f7-4482-9290-3139fc66d2a3,UT_red_57-62,8892,video,2017-06-17,580,"[{""B"": 99, ""action"": ""views""}, {""K"": 96, ""action"": ""junk""}]"
eb7bb4a5-37f7-4482-9290-3139fc66d2a3,UT_red_57-62,8892,video,2017-06-18,664,"[{""C"": 81, ""action"": ""noise""}, {""B"": 40, ""action"": ""clicks""}]"
eb7f7524-6c1b-4d4c-9d44-8d14ccfc72e5,DC_orange_45-50,16279,photo,2017-06-23,385,"[{""A"": 99, ""action"": ""noise""}]"
eb7f7524-6c1b-4d4c-9d44-8d14ccfc72e5,DC_orange_45-50,16279,photo,2017-06-20,288,"[{""E"": 30, ""action"": ""clicks""}, {""B"": 2, ""action"": ""views""}, {""E"": 26, ""action"": ""views""}]"
eb7f7524-6c1b-4d4c-9d44-8d14ccfc72e5,DC_orange_45-50,16279,video,2017-06-16,198,"[{""J"": 10, ""action"": ""noise""}]"
eb8423e9-c633-430f-bb79-d3746a2aeec3,WI_black_21-26,8704,video,2017-06-21,435,"[{""D"": 97, ""action"": ""junk""}, {""J"": 6, ""action"": ""noise""}, {""G"": 98, ""action"": ""views""}]"
eb8423e9-c633-430f-bb79-d3746a2aeec3,WI_black_21-26,8704,video,2017-06-19,164,"[{""C"": 10, ""action"": ""junk""}, {""F"": 92, ""action"": ""junk""}, {""K"": 38, ""action"": ""views""}, {""A"": 82, ""action"": ""noise""}]"
eb89a1fc-eaf3-4859-a9a2-af376c6d9719,TX_black_24-29,9238,photo,2017-06-21,956,"[{""K"": 82, ""action"": ""noise""}, {""G"": 20, ""action"": ""conversions""}, {""A"": 74, ""action"": ""conversions""}]"
eba0c1cb-bfaa-4f54-ae42-f14b077f58cf,WV_brown_45-50,2837,video,2017-06-22,144,"[{""K"": 33, ""action"": ""junk""}]"
eba6c980-3d63-47a1-84c6-e3879c8f9c68,AK_white_33-38,8415,video,2017-06-15,816,"[{""A"": 58, ""action"": ""views""}, {""K"": 42, ""action"": ""junk""}, {""G"": 89, ""action"": ""noise""}, {""G"": 19, ""action"": ""conversions""}, {""E"": 61, ""action"": ""noise""}]"
eba6c980-3d63-47a1-84c6-e3879c8f9c68,AK_white_33-38,8415,video,2017-06-16,833,"[{""D"": 98, ""action"": ""conversions""}, {""E"": 98, ""action"": ""junk""}, {""F"": 79, ""action"": ""noise""}, {""B"": 31, ""action"": ""views""}, {""H"": 32, ""action"": ""noise""}]"
ebb63de8-6e84-4ca4-8d73-575cba445ab0,OR_black_36-41,22424,video,2017-06-15,816,"[{""F"": 79, ""action"": ""clicks""}, {""D"": 27, ""action"": ""junk""}]"
ebb63de8-6e84-4ca4-8d73-575cba445ab0,OR_black_36-41,22424,photo,2017-06-14,820,"[{""C"": 37, ""action"": ""junk""}, {""F"": 87, ""action"": ""noise""}, {""G"": 74, ""action"": ""noise""}, {""B"": 68, ""action"": ""clicks""}]"
ebb63de8-6e84-4ca4-8d73-575cba445ab0,OR_black_36-41,22424,video,2017-06-22,999,"[{""H"": 20, ""action"": ""clicks""}, {""F"": 58, ""action"": ""junk""}, {""C"": 67, ""action"": ""noise""}, {""B"": 19, ""action"": ""junk""}]"
ebc9dd5d-6aae-4986-955f-96ff2b1df5c4,DC_red_45-50,8686,video,2017-06-20,792,"[{""B"": 25, ""action"": ""noise""}]"
ebc9dd5d-6aae-4986-955f-96ff2b1df5c4,DC_red_45-50,8686,video,2017-06-18,496,"[{""H"": 89, ""action"": ""views""}, {""D"": 2, ""action"": ""views""}, {""J"": 49, ""action"": ""junk""}]"
ebcb77c3-e8ec-4d9e-b017-3dfe521a5afe,AK_green_51-56,2181,photo,2017-06-23,766,"[{""E"": 94, ""action"": ""conversions""}, {""E"": 34, ""action"": ""clicks""}]"
ebcb77c3-e8ec-4d9e-b017-3dfe521a5afe,AK_green_51-56,2181,photo,2017-06-15,649,"[{""F"": 49, ""action"": ""views""}, {""A"": 89, ""action"": ""noise""}, {""E"": 77, ""action"": ""clicks""}]"
ebd8fd4f-5e02-4a21-a135-31e9b5d65db1,AR_orange_42-47,4530,photo,2017-06-21,482,"[{""C"": 75, ""action"": ""clicks""}, {""D"": 62, ""action"": ""clicks""}, {""H"": 94, ""action"": ""clicks""}, {""J"": 17, ""action"": ""noise""}]"
ebd8fd4f-5e02-4a21-a135-31e9b5d65db1,AR_orange_42-47,4530,video,2017-06-17,866,"[{""E"": 9, ""action"": ""noise""}, {""K"": 65, ""action"": ""junk""}, {""A"": 66, ""action"": ""noise""}, {""E"": 52, ""action"": ""clicks""}, {""H"": 66, ""action"": ""junk""}]"
ebdc891b-e54d-455c-a9ae-3689f51ff4e8,MN_pink_42-47,9878,video,2017-06-17,487,"[{""B"": 34, ""action"": ""noise""}, {""A"": 24, ""action"": ""views""}]"
ebdc891b-e54d-455c-a9ae-3689f51ff4e8,MN_pink_42-47,9878,photo,2017-06-15,616,"[{""F"": 98, ""action"": ""clicks""}, {""D"": 80, ""action"": ""clicks""}, {""H"": 24, ""action"": ""clicks""}, {""F"": 42, ""action"": ""clicks""}, {""B"": 35, ""action"": ""views""}]"
ec15f5ee-0b5b-45ec-81b5-df58f8928046,HI_red_21-26,8534,video,2017-06-14,347,"[{""K"": 61, ""action"": ""conversions""}, {""H"": 76, ""action"": ""views""}]"
ec15f5ee-0b5b-45ec-81b5-df58f8928046,HI_red_21-26,8534,photo,2017-06-23,477,"[{""K"": 51, ""action"": ""conversions""}]"
ec15f5ee-0b5b-45ec-81b5-df58f8928046,HI_red_21-26,8534,video,2017-06-15,518,"[{""H"": 7, ""action"": ""clicks""}, {""D"": 12, ""action"": ""noise""}, {""J"": 62, ""action"": ""noise""}, {""C"": 9, ""action"": ""conversions""}, {""C"": 33, ""action"": ""views""}]"
ec1a2a5a-ba86-40c3-abdc-0de07cfea48d,NM_purple_27-32,2180,video,2017-06-15,999,"[{""C"": 73, ""action"": ""clicks""}, {""B"": 29, ""action"": ""noise""}, {""D"": 88, ""action"": ""views""}, {""J"": 25, ""action"": ""clicks""}]"
ec1a2a5a-ba86-40c3-abdc-0de07cfea48d,NM_purple_27-32,2180,video,2017-06-22,109,"[{""B"": 6, ""action"": ""noise""}, {""G"": 20, ""action"": ""noise""}, {""A"": 6, ""action"": ""junk""}]"
ec2542c1-b818-4d91-9014-6125a633a98f,HI_blue_18-23,4982,photo,2017-06-18,346,"[{""C"": 15, ""action"": ""clicks""}, {""J"": 72, ""action"": ""views""}]"
ec4b7a74-80d8-4142-94a3-74139b43b370,SC_green_42-47,18239,photo,2017-06-14,410,"[{""D"": 85, ""action"": ""clicks""}, {""C"": 75, ""action"": ""junk""}, {""H"": 19, ""action"": ""noise""}]"
ec5508f4-8f22-4ce0-b75b-28b03c00aad7,SC_red_39-44,3776,video,2017-06-20,867,"[{""B"": 33, ""action"": ""clicks""}, {""B"": 13, ""action"": ""views""}, {""H"": 41, ""action"": ""clicks""}, {""B"": 72, ""action"": ""conversions""}]"
ec69468a-d40e-4d2a-aa08-5849ad341e34,CT_green_36-41,9128,video,2017-06-16,30,"[{""E"": 54, ""action"": ""clicks""}, {""D"": 83, ""action"": ""conversions""}, {""D"": 31, ""action"": ""junk""}, {""H"": 33, ""action"": ""clicks""}]"
ec69468a-d40e-4d2a-aa08-5849ad341e34,CT_green_36-41,9128,video,2017-06-17,823,"[{""A"": 98, ""action"": ""junk""}]"
ec966c8e-e0c0-4c18-b657-fc7ce0b4e1a6,AK_blue_24-29,2356,video,2017-06-19,326,"[{""E"": 58, ""action"": ""conversions""}, {""F"": 31, ""action"": ""views""}, {""J"": 56, ""action"": ""conversions""}, {""A"": 65, ""action"": ""views""}, {""D"": 5, ""action"": ""clicks""}]"
ecabd618-efe5-47ae-85f4-f9912e7cb9dd,ME_brown_24-29,1394,video,2017-06-17,338,"[{""G"": 79, ""action"": ""views""}, {""G"": 59, ""action"": ""noise""}, {""K"": 97, ""action"": ""conversions""}, {""G"": 53, ""action"": ""conversions""}, {""K"": 1, ""action"": ""clicks""}]"
ecc6bc37-49e7-475f-afa1-005a6e5c3bd4,MD_black_54-59,7223,photo,2017-06-17,906,"[{""J"": 10, ""action"": ""views""}, {""B"": 52, ""action"": ""conversions""}]"
ed02cb92-5f96-43cd-be17-e659ba029a1b,VA_black_36-41,2004,video,2017-06-20,467,"[{""A"": 7, ""action"": ""conversions""}]"
ed02cb92-5f96-43cd-be17-e659ba029a1b,VA_black_36-41,2004,photo,2017-06-23,408,"[{""C"": 29, ""action"": ""conversions""}, {""F"": 32, ""action"": ""noise""}]"
ed02fd3b-59b5-4a33-8c0c-4533632d5212,NY_orange_27-32,4158,photo,2017-06-14,654,"[{""E"": 82, ""action"": ""junk""}, {""H"": 14, ""action"": ""views""}, {""F"": 40, ""action"": ""views""}]"
ed0ca441-48d7-47a9-8efb-86ddf32c3f57,ND_blue_33-38,2733,photo,2017-06-17,1,"[{""B"": 51, ""action"": ""junk""}, {""F"": 53, ""action"": ""views""}]"
ed1e7063-b166-42d5-b95a-1297313c41eb,MS_black_24-29,706,video,2017-06-15,428,"[{""G"": 29, ""action"": ""junk""}, {""D"": 33, ""action"": ""clicks""}, {""K"": 58, ""action"": ""junk""}, {""E"": 95, ""action"": ""views""}, {""B"": 51, ""action"": ""noise""}]"
ed2108cf-03fa-47ff-89b6-a0649c92595c,LA_green_48-53,1206,photo,2017-06-21,548,"[{""C"": 72, ""action"": ""clicks""}, {""J"": 63, ""action"": ""conversions""}, {""D"": 92, ""action"": ""junk""}, {""F"": 91, ""action"": ""views""}]"
ed2108cf-03fa-47ff-89b6-a0649c92595c,LA_green_48-53,1206,photo,2017-06-17,906,"[{""G"": 18, ""action"": ""views""}, {""E"": 21, ""action"": ""clicks""}, {""D"": 64, ""action"": ""views""}, {""D"": 78, ""action"": ""clicks""}]"
ed2108cf-03fa-47ff-89b6-a0649c92595c,LA_green_48-53,1206,photo,2017-06-19,60,"[{""J"": 85, ""action"": ""clicks""}]"
ed2108cf-03fa-47ff-89b6-a0649c92595c,LA_green_48-53,1206,video,2017-06-23,132,"[{""A"": 16, ""action"": ""noise""}, {""C"": 65, ""action"": ""junk""}, {""H"": 79, ""action"": ""clicks""}, {""H"": 59, ""action"": ""junk""}, {""K"": 31, ""action"": ""junk""}]"
ed24040c-bade-4cff-8bde-1cf8b95d4d8c,KS_red_27-32,9238,photo,2017-06-16,472,"[{""B"": 87, ""action"": ""clicks""}, {""E"": 53, ""action"": ""clicks""}, {""C"": 54, ""action"": ""views""}, {""H"": 35, ""action"": ""clicks""}]"
ed24040c-bade-4cff-8bde-1cf8b95d4d8c,KS_red_27-32,9238,photo,2017-06-18,871,"[{""H"": 52, ""action"": ""views""}, {""K"": 32, ""action"": ""clicks""}, {""H"": 85, ""action"": ""noise""}, {""J"": 84, ""action"": ""clicks""}]"
ed24040c-bade-4cff-8bde-1cf8b95d4d8c,KS_red_27-32,9238,photo,2017-06-14,582,"[{""C"": 4, ""action"": ""clicks""}]"
ed259939-194b-411f-af85-bb9f75fd9867,NC_green_30-35,846,photo,2017-06-19,386,"[{""K"": 81, ""action"": ""noise""}]"
ed259939-194b-411f-af85-bb9f75fd9867,NC_green_30-35,846,video,2017-06-18,777,"[{""E"": 74, ""action"": ""noise""}]"
ed2b2efc-e5cf-48eb-9f8d-3d9e59f46f04,CO_purple_39-44,17604,photo,2017-06-15,547,"[{""D"": 10, ""action"": ""conversions""}, {""F"": 99, ""action"": ""conversions""}]"
ed2b2efc-e5cf-48eb-9f8d-3d9e59f46f04,CO_purple_39-44,17604,video,2017-06-16,733,"[{""K"": 83, ""action"": ""clicks""}, {""K"": 31, ""action"": ""clicks""}, {""B"": 73, ""action"": ""conversions""}, {""F"": 54, ""action"": ""junk""}, {""F"": 58, ""action"": ""junk""}]"
ed2d16b2-1e06-45c2-a0f0-139c3ef202c4,CT_black_42-47,7422,photo,2017-06-20,450,"[{""K"": 32, ""action"": ""clicks""}, {""C"": 18, ""action"": ""conversions""}, {""K"": 68, ""action"": ""clicks""}]"
ed2d16b2-1e06-45c2-a0f0-139c3ef202c4,CT_black_42-47,7422,video,2017-06-20,289,"[{""B"": 0, ""action"": ""noise""}, {""C"": 25, ""action"": ""noise""}, {""D"": 87, ""action"": ""conversions""}, {""G"": 41, ""action"": ""clicks""}, {""H"": 12, ""action"": ""clicks""}]"
ed3b7a71-448b-4298-8821-76cc98a456a8,TX_green_57-62,9722,photo,2017-06-18,158,"[{""F"": 90, ""action"": ""noise""}, {""G"": 13, ""action"": ""noise""}, {""J"": 86, ""action"": ""views""}, {""F"": 56, ""action"": ""conversions""}, {""A"": 82, ""action"": ""clicks""}]"
ed3b7a71-448b-4298-8821-76cc98a456a8,TX_green_57-62,9722,video,2017-06-18,253,"[{""B"": 43, ""action"": ""conversions""}, {""F"": 36, ""action"": ""junk""}, {""B"": 24, ""action"": ""views""}, {""K"": 70, ""action"": ""clicks""}, {""H"": 37, ""action"": ""noise""}]"
